rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:34543	N-acetyl-alpha-D-galactosaminyl-(1->3)-N,N'-diacetyl-alpha-D-bacillosaminyl-tri-trans,hepta-cis-undecaprenyl diphosphate + UDP-N-acetyl-alpha-D-galactosamine = H(+) + N-acetyl-alpha-D-galactosaminyl-(1->4)-N-acetyl-alpha-D-galactosaminyl-(1->3)-N,N'-diacetyl-alpha-D-bacillosaminyl-tri-trans,heptacis-undecaprenyl diphosphate + UDP	CHEBI:68652	CHEBI:68651	N-acetyl-alpha-D-galactosaminyl-(1->3)-N,N'-diacetyl-alpha-D-bacillosaminyl-tri-trans,hepta-cis-undecaprenyl diphosphate	N-acetyl-alpha-D-galactosaminyl-(1->4)-N-acetyl-alpha-D-galactosaminyl-(1->3)-N,N'-diacetyl-alpha-D-bacillosaminyl-tri-trans,heptacis-undecaprenyl diphosphate	L<>R
RHEA:34559	1-deoxy-11beta-hydroxypentalenate + NAD(+) = 1-deoxy-11-oxopentalenate + H(+) + NADH	CHEBI:70779	CHEBI:70780	1-deoxy-11beta-hydroxypentalenate	1-deoxy-11-oxopentalenate	L<>R
RHEA:34563	CDP-alpha-D-abequose + NADP(+) = CDP-4-dehydro-3,6-dideoxy-alpha-D-glucose + H(+) + NADPH	CHEBI:70784	CHEBI:70783	CDP-alpha-D-abequose	CDP-4-dehydro-3,6-dideoxy-alpha-D-glucose	L<>R
RHEA:34567	CDP-alpha-D-paratose + NADP(+) = CDP-4-dehydro-3,6-dideoxy-alpha-D-glucose + H(+) + NADPH	CHEBI:70785	CHEBI:70783	CDP-alpha-D-paratose	CDP-4-dehydro-3,6-dideoxy-alpha-D-glucose	L<>R
RHEA:34571	C30 botryococcene + diphosphate + NADP(+) = H(+) + NADPH + presqualene diphosphate	CHEBI:70786	CHEBI:57310	C30 botryococcene	presqualene diphosphate	L<>R
RHEA:34599	15-methylhexadecasphinganine + NADP(+) = 3-dehydro-15-methylhexadecasphinganine + H(+) + NADPH	CHEBI:70829	CHEBI:70828	15-methylhexadecasphinganine	3-dehydro-15-methylhexadecasphinganine	L<>R
RHEA:34603	15-methylhexadecasphinganine + an acyl-CoA = CoA + H(+) + N-acyl-15-methylhexadecasphinganine	CHEBI:70829	CHEBI:70845	15-methylhexadecasphinganine	N-acyl-15-methylhexadecasphinganine	L<>R
RHEA:34607	a 1,2-diacyl-sn-glycero-3-phosphocholine + N-acyl-15-methylhexadecasphing-4-enine = a 1,2-diacyl-sn-glycerol + N-acyl-15-methylhexadecasphing-4-enine-1-phosphocholine	CHEBI:70846	CHEBI:70775	N-acyl-15-methylhexadecasphing-4-enine	N-acyl-15-methylhexadecasphing-4-enine-1-phosphocholine	L<>R
RHEA:34611	N-acyl-15-methylhexadecasphing-4-enine + UDP-alpha-D-glucose = H(+) + N-acyl-1-beta-D-glucosyl-15-methylhexadecasphing-4-enine + UDP	CHEBI:70846	CHEBI:70815	N-acyl-15-methylhexadecasphing-4-enine	N-acyl-1-beta-D-glucosyl-15-methylhexadecasphing-4-enine	L<>R
RHEA:34675	CTP + N,N-diacetyllegionaminate = CMP-N,N-diacetyllegionaminate + diphosphate	CHEBI:68669	CHEBI:68670	N,N-diacetyllegionaminate	CMP-N,N-diacetyllegionaminate	L<>R
RHEA:34683	alpha-D-ribose 1-methylphosphonate 5-triphosphate + H2O = alpha-D-ribose 1-methylphosphonate 5-phosphate + diphosphate + H(+)	CHEBI:68823	CHEBI:68686	alpha-D-ribose 1-methylphosphonate 5-triphosphate	alpha-D-ribose 1-methylphosphonate 5-phosphate	L<>R
RHEA:34691	(R)-lactoyl-CoA = acryloyl-CoA + H2O	CHEBI:70980	CHEBI:57367	(R)-lactoyl-CoA	acryloyl-CoA	L<>R
RHEA:34711	H2O + N-acyl-15-methylhexadecasphing-4-enine = 15-methylhexadecasphing-4-enine + a fatty acid	CHEBI:70846	CHEBI:70771	N-acyl-15-methylhexadecasphing-4-enine	15-methylhexadecasphing-4-enine	L<>R
RHEA:34719	15-methylhexadecasphing-4-enine 1-phosphate = (2E)-13-methyltetradecenal + phosphoethanolamine	CHEBI:70991	CHEBI:70995	15-methylhexadecasphing-4-enine 1-phosphate	(2E)-13-methyltetradecenal	L<>R
RHEA:34723	15-methylhexadecasphing-4-enine 1-phosphate + H2O = 15-methylhexadecasphing-4-enine + phosphate	CHEBI:70991	CHEBI:70771	15-methylhexadecasphing-4-enine 1-phosphate	15-methylhexadecasphing-4-enine	L<>R
RHEA:34727	H2O + N-acyl-15-methylhexadecasphinganine = 15-methylhexadecasphinganine + a carboxylate	CHEBI:70845	CHEBI:70829	N-acyl-15-methylhexadecasphinganine	15-methylhexadecasphinganine	L<>R
RHEA:34731	15-methylhexadecasphing-4-enine + an acyl-CoA = CoA + H(+) + N-acyl-15-methylhexadecasphing-4-enine	CHEBI:70771	CHEBI:70846	15-methylhexadecasphing-4-enine	N-acyl-15-methylhexadecasphing-4-enine	L<>R
RHEA:34739	H2O + N-acyl-15-methylhexadecasphing-4-enine-1-phosphocholine = H(+) + N-acyl-15-methylhexadecasphing-4-enine + phosphocholine	CHEBI:70775	CHEBI:70846	N-acyl-15-methylhexadecasphing-4-enine-1-phosphocholine	N-acyl-15-methylhexadecasphing-4-enine	L<>R
RHEA:34743	15-methylhexadecasphinganine 1-phosphate = 13-methyltetradecanal + phosphoethanolamine	CHEBI:71030	CHEBI:71034	15-methylhexadecasphinganine 1-phosphate	13-methyltetradecanal	L<>R
RHEA:34755	H2O + N-acyl-1-beta-D-glucosyl-15-methylhexadecasphing-4-enine = D-glucose + N-acyl-15-methylhexadecasphing-4-enine	CHEBI:70815	CHEBI:70846	N-acyl-1-beta-D-glucosyl-15-methylhexadecasphing-4-enine	N-acyl-15-methylhexadecasphing-4-enine	L<>R
RHEA:34767	5,10-methenyltetrahydrofolate + H2O = 5-formyltetrahydrofolate + H(+)	CHEBI:57455	CHEBI:57457	5,10-methenyltetrahydrofolate	5-formyltetrahydrofolate	L<>R
RHEA:34779	a 3alpha-hydroxysteroid + NAD(+) = a 3-oxosteroid + H(+) + NADH	CHEBI:36835	CHEBI:47788	a 3alpha-hydroxysteroid	a 3-oxosteroid	L<>R
RHEA:34783	a 3alpha-hydroxysteroid + NADP(+) = a 3-oxosteroid + H(+) + NADPH	CHEBI:36835	CHEBI:47788	a 3alpha-hydroxysteroid	a 3-oxosteroid	L<>R
RHEA:34787	a 3beta-hydroxysteroid + NADP(+) = a 3-oxosteroid + H(+) + NADPH	CHEBI:36836	CHEBI:47788	a 3beta-hydroxysteroid	a 3-oxosteroid	L<>R
RHEA:34795	alpha-D-ribose 1,2-cyclic phosphate 5-phosphate + H2O = alpha-D-ribose 1,5-bisphosphate + H(+)	CHEBI:68687	CHEBI:68688	alpha-D-ribose 1,2-cyclic phosphate 5-phosphate	alpha-D-ribose 1,5-bisphosphate	L<>R
RHEA:34799	2,3-didehydroadipoyl-CoA + acetyl-CoA = 3-oxo-5,6-didehydrosuberyl-CoA + CoA	CHEBI:71044	CHEBI:63255	2,3-didehydroadipoyl-CoA	3-oxo-5,6-didehydrosuberyl-CoA	L<>R
RHEA:34811	NADP(+) + tetrahydrocurcumin = dihydrocurcumin + H(+) + NADPH	CHEBI:67263	CHEBI:67262	tetrahydrocurcumin	dihydrocurcumin	L<>R
RHEA:34815	2 NADP(+) + tetrahydrocurcumin = curcumin + 2 H(+) + 2 NADPH	CHEBI:67263	CHEBI:3962	tetrahydrocurcumin	curcumin	L<>R
RHEA:34819	dihydrocurcumin + NADP(+) = curcumin + H(+) + NADPH	CHEBI:67262	CHEBI:3962	dihydrocurcumin	curcumin	L<>R
RHEA:34831	H2O + N-acyl-15-methylhexadecasphing-4-enine-1-phosphate = N-acyl-15-methylhexadecasphing-4-enine + phosphate	CHEBI:71156	CHEBI:70846	N-acyl-15-methylhexadecasphing-4-enine-1-phosphate	N-acyl-15-methylhexadecasphing-4-enine	L<>R
RHEA:34835	a 1,2-diacyl-sn-glycero-3-phosphocholine + N-acyl-4-hydroxy-15-methylhexadecasphinganine = a 1,2-diacyl-sn-glycerol + N-acyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	CHEBI:71234	CHEBI:70776	N-acyl-4-hydroxy-15-methylhexadecasphinganine	N-acyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	L<>R
RHEA:34843	7,8-dihydromonapterin 3'-triphosphate + 3 H2O = 7,8-dihydromonapterin + 2 H(+) + 3 phosphate	CHEBI:61186	CHEBI:71175	7,8-dihydromonapterin 3'-triphosphate	7,8-dihydromonapterin	L<>R
RHEA:34847	7,8-dihydromonapterin + H(+) + NADPH = 5,6,7,8-tetrahydromonapterin + NADP(+)	CHEBI:71175	CHEBI:71177	7,8-dihydromonapterin	5,6,7,8-tetrahydromonapterin	L<>R
RHEA:34851	(3S)-3-hydroxyadipyl-CoA + NAD(+) = 3-oxoadipyl-CoA + H(+) + NADH	CHEBI:132183	CHEBI:57348	(3S)-3-hydroxyadipyl-CoA	3-oxoadipyl-CoA	L<>R
RHEA:34855	2 H2O + iminodiacetonitrile = N-(cyanomethyl)glycine + NH4(+)	CHEBI:71189	CHEBI:71192	iminodiacetonitrile	N-(cyanomethyl)glycine	L<>R
RHEA:34859	3-oxocyclopentanecarbonitrile + 2 H2O = 3-oxocyclopentanecarboxylate + NH4(+)	CHEBI:71188	CHEBI:71191	3-oxocyclopentanecarbonitrile	3-oxocyclopentanecarboxylate	L<>R
RHEA:34863	2,3-didehydroadipyl-CoA + H2O = 3-hydroxyadipyl-CoA	CHEBI:67261	CHEBI:70990	2,3-didehydroadipyl-CoA	3-hydroxyadipyl-CoA	L<>R
RHEA:34875	2-oxepin-2(3H)-ylideneacetyl-CoA + 2 H2O + NADP(+) = 3-oxo-5,6-didehydrosuberyl-CoA + 2 H(+) + NADPH	CHEBI:63252	CHEBI:63255	2-oxepin-2(3H)-ylideneacetyl-CoA	3-oxo-5,6-didehydrosuberyl-CoA	L<>R
RHEA:34879	2 H2O + methyl 3-cyano-2-phenylpropanoate = 4-methoxy-4-oxo-3-phenylbutanoate + NH4(+)	CHEBI:71185	CHEBI:71190	methyl 3-cyano-2-phenylpropanoate	4-methoxy-4-oxo-3-phenylbutanoate	L<>R
RHEA:34903	4 glutathione + 2 H(+) + selenite = glutathione disulfide + 3 H2O + selenodiglutathione	CHEBI:18212	CHEBI:71259	selenite	selenodiglutathione	L<>R
RHEA:34927	H(+) + NADPH + selenodiglutathione = glutathione + glutathioselenol + NADP(+)	CHEBI:71259	CHEBI:71265	selenodiglutathione	glutathioselenol	L<>R
RHEA:34931	glutathioselenol + NADPH = glutathione + hydrogenselenide + NADP(+)	CHEBI:71265	CHEBI:29317	glutathioselenol	hydrogenselenide	L<>R
RHEA:34939	H2O + menaquinone-8 + selenite = menaquinol-8 + selenate	CHEBI:18212	CHEBI:15075	selenite	selenate	L<>R
RHEA:34943	hydroquinone O-beta-D-glucopyranoside(out) + phosphoenolpyruvate(in) = arbutin 6-phosphate(in) + pyruvate(in)	CHEBI:18305	CHEBI:60929	hydroquinone O-beta-D-glucopyranoside	arbutin 6-phosphate	L<>R
RHEA:35063	H2O + pyrazinamide = NH4(+) + pyrazine-2-carboxylate	CHEBI:45285	CHEBI:71266	pyrazinamide	pyrazine-2-carboxylate	L<>R
RHEA:35083	diacetylchitobiose-6'-phosphate + H2O = acetate + N'-monoacetylchitobiose-6'-phosphate	CHEBI:64883	CHEBI:71315	diacetylchitobiose-6'-phosphate	N'-monoacetylchitobiose-6'-phosphate	L<>R
RHEA:35087	H2O + N'-monoacetylchitobiose-6'-phosphate = D-glucosamine + N-acetyl-D-glucosamine 6-phosphate	CHEBI:71315	CHEBI:57513,CHEBI:58723	N'-monoacetylchitobiose-6'-phosphate	N-acetyl-D-glucosamine 6-phosphate,D-glucosamine	L<>R
RHEA:35111	2-dehydro-L-idonate + NADP(+) = 2,5-didehydro-D-gluconate + H(+) + NADPH	CHEBI:36602	CHEBI:11449	2-dehydro-L-idonate	2,5-didehydro-D-gluconate	L<>R
RHEA:35151	4-hydroxy-3-nitrophenylacetaldehyde + H2O + NAD(+) = (3-nitro-4-oxidophenyl)acetate + 2 H(+) + NADH	CHEBI:71287	CHEBI:71332	4-hydroxy-3-nitrophenylacetaldehyde	(3-nitro-4-oxidophenyl)acetate	L<>R
RHEA:35155	(S)-4,5-dihydroxypentane-2,3-dione = (2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one	CHEBI:29484	CHEBI:71316	(S)-4,5-dihydroxypentane-2,3-dione	(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one	L<>R
RHEA:35159	(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one + H2O = (2R,4S)-2-methyltetrahydrofuran-2,3,3,4-tetrol	CHEBI:71316	CHEBI:44800	(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one	(2R,4S)-2-methyltetrahydrofuran-2,3,3,4-tetrol	L<>R
RHEA:35183	5-hydroxythiophene-2-carbonyl-CoA + H2O = 4-carboxy-2-thioxobutanoyl-CoA	CHEBI:57358	CHEBI:71277	5-hydroxythiophene-2-carbonyl-CoA	4-carboxy-2-thioxobutanoyl-CoA	L<>R
RHEA:35187	(Z)-3-aminoperacrylic acid + AH2 = (Z)-3-aminoacrylate + A + H(+) + H2O	CHEBI:59892	CHEBI:59894	(Z)-3-aminoperacrylic acid	(Z)-3-aminoacrylate	L<>R
RHEA:35203	1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycero-3'-phosphate) + H2O = a phosphatidylglycerol + phosphate	CHEBI:60110	CHEBI:60523	1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycero-3'-phosphate)	a phosphatidylglycerol	L<>R
RHEA:35211	dIDP + H2O = dIMP + H(+) + phosphate	CHEBI:62286	CHEBI:61194	dIDP	dIMP	L<>R
RHEA:35215	H2O + XDP = H(+) + phosphate + XMP	CHEBI:59884	CHEBI:57464	XDP	XMP	L<>R
RHEA:35219	8-oxo-dADP + H2O = 8-oxo-dAMP + H(+) + phosphate	CHEBI:71362	CHEBI:71361	8-oxo-dADP	8-oxo-dAMP	L<>R
RHEA:35223	2-oxo-dADP + H2O = 2-hydroxy-dAMP + H(+) + phosphate	CHEBI:71363	CHEBI:63212	2-oxo-dADP	2-hydroxy-dAMP	L<>R
RHEA:35275	3-hydroxyoctadecanoyl-CoA + NAD(+) = 3-oxooctadecanoyl-CoA + H(+) + NADH	CHEBI:71408	CHEBI:71407	3-hydroxyoctadecanoyl-CoA	3-oxooctadecanoyl-CoA	L<>R
RHEA:35299	3-hydroxyoctadecanoyl-CoA + NADP(+) = 3-oxooctadecanoyl-CoA + H(+) + NADPH	CHEBI:71408	CHEBI:71407	3-hydroxyoctadecanoyl-CoA	3-oxooctadecanoyl-CoA	L<>R
RHEA:35303	3-hydroxyisopentadecanoyl-CoA + NADP(+) = 3-oxoisopentadecanoyl-CoA + H(+) + NADPH	CHEBI:71435	CHEBI:71430	3-hydroxyisopentadecanoyl-CoA	3-oxoisopentadecanoyl-CoA	L<>R
RHEA:35311	3-hydroxyisoheptadecanoyl-CoA + NADP(+) = 3-oxoisoheptadecanoyl-CoA + H(+) + NADPH	CHEBI:71446	CHEBI:71445	3-hydroxyisoheptadecanoyl-CoA	3-oxoisoheptadecanoyl-CoA	L<>R
RHEA:35323	(S)-2,3,4,5-tetrahydrodipicolinate + H2O + NAD(+) = (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate + H(+) + NADH	CHEBI:16845	CHEBI:67139	(S)-2,3,4,5-tetrahydrodipicolinate	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	L<>R
RHEA:35331	(S)-2,3,4,5-tetrahydrodipicolinate + H2O + NADP(+) = (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate + H(+) + NADPH	CHEBI:16845	CHEBI:67139	(S)-2,3,4,5-tetrahydrodipicolinate	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	L<>R
RHEA:35339	3-hydroxyicosanoyl-CoA + NADP(+) = 3-oxoeicosanoyl-CoA + H(+) + NADPH	CHEBI:71455	CHEBI:65115	3-hydroxyicosanoyl-CoA	3-oxoeicosanoyl-CoA	L<>R
RHEA:35343	3-hydroxydocosanoyl-CoA + NADP(+) = 3-oxodocosanoyl-CoA + H(+) + NADPH	CHEBI:71456	CHEBI:71451	3-hydroxydocosanoyl-CoA	3-oxodocosanoyl-CoA	L<>R
RHEA:35347	3-hydroxyoctadecanoyl-CoA = (2E)-octadecenoyl-CoA + H2O	CHEBI:71408	CHEBI:71412	3-hydroxyoctadecanoyl-CoA	(2E)-octadecenoyl-CoA	L<>R
RHEA:35355	3-hydroxyisopentadecanoyl-CoA = (2E)-13-methyltetradecenoyl-CoA + H2O	CHEBI:71435	CHEBI:71460	3-hydroxyisopentadecanoyl-CoA	(2E)-13-methyltetradecenoyl-CoA	L<>R
RHEA:35359	3-hydroxyisoheptadecanoyl-CoA = (2E)-15-methylhexadecenoyl-CoA + H2O	CHEBI:71446	CHEBI:71462	3-hydroxyisoheptadecanoyl-CoA	(2E)-15-methylhexadecenoyl-CoA	L<>R
RHEA:35363	(2E)-13-methyltetradecenoyl-CoA + H(+) + NADPH = isopentadecanoyl-CoA + NADP(+)	CHEBI:71460	CHEBI:70827	(2E)-13-methyltetradecenoyl-CoA	isopentadecanoyl-CoA	L<>R
RHEA:35367	(2E)-15-methylhexadecenoyl-CoA + H(+) + NADPH = isoheptadecanoyl-coA + NADP(+)	CHEBI:71462	CHEBI:71461	(2E)-15-methylhexadecenoyl-CoA	isoheptadecanoyl-coA	L<>R
RHEA:35371	2 4-amino-4-deoxy-alpha-L-arabinopyranosyl di-trans,octa-cis-undecaprenyl phosphate + alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A = (beta-L-Ara4N)2-(Kdo)2-lipid A + 2 di-trans,octa-cis-undecaprenyl phosphate	CHEBI:58540,CHEBI:60463	CHEBI:71399	alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A,4-amino-4-deoxy-alpha-L-arabinopyranosyl di-trans,octa-cis-undecaprenyl phosphate	(beta-L-Ara4N)2-(Kdo)2-lipid A	L<>R
RHEA:35395	(6E)-8-oxogeranial + H(+) + NADPH = (+)-cis-trans-nepetalactol + NADP(+)	CHEBI:64239	CHEBI:26	(6E)-8-oxogeranial	(+)-cis-trans-nepetalactol	L<>R
RHEA:35399	1-O-(trans-4-coumaroyl)-beta-D-glucose + cyanidin 3-O-(6-O-glucosyl-2-O-xylosylgalactoside) betaine = beta-D-glucose + cyanidin 3-O-[6-O-(6-O-4-hydroxycinnamoyl-beta-D-glucosyl)-2-O-beta-D-xylosyl-beta-D-galactoside] + H(+)	CHEBI:71498,CHEBI:77771	CHEBI:77931	1-O-(trans-4-coumaroyl)-beta-D-glucose,cyanidin 3-O-(6-O-glucosyl-2-O-xylosylgalactoside) betaine	cyanidin 3-O-[6-O-(6-O-4-hydroxycinnamoyl-beta-D-glucosyl)-2-O-beta-D-xylosyl-beta-D-galactoside]	L<>R
RHEA:35403	(3R,4R)-7,2'-dihydroxy-4'-methoxyisoflavanol + NADP(+) = (3R)-vestitone + H(+) + NADPH	CHEBI:72646	CHEBI:16786	(3R,4R)-7,2'-dihydroxy-4'-methoxyisoflavanol	(3R)-vestitone	L<>R
RHEA:35407	H2O + medicarpin = 4'-methoxyisoflavan-2',4,7-triol	CHEBI:16114	CHEBI:71335	medicarpin	4'-methoxyisoflavan-2',4,7-triol	L<>R
RHEA:35411	(E)-4-coumaroyl-CoA + an anthocyanidin 3-O-beta-D-glucoside = an anthocyanidin 3-O-[6-O-(4-hydroxycinnamoyl)-beta-D--glucoside] + CoA + H(+)	CHEBI:85008,CHEBI:16307	CHEBI:71505	(E)-4-coumaroyl-CoA,an anthocyanidin 3-O-beta-D-glucoside	an anthocyanidin 3-O-[6-O-(4-hydroxycinnamoyl)-beta-D--glucoside]	L<>R
RHEA:35415	an anthocyanidin 3-O-beta-D-sambubioside + UDP-alpha-D-glucose = an anthocyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside + H(+) + UDP	CHEBI:77945	CHEBI:77944	an anthocyanidin 3-O-beta-D-sambubioside	an anthocyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside	L<>R
RHEA:35419	an anthocyanidin 3-O-beta-D-glucoside + UDP-alpha-D-glucose = an anthocyanidin 3-O-sophoroside + 2 H(+) + UDP	CHEBI:16307	CHEBI:77946	an anthocyanidin 3-O-beta-D-glucoside	an anthocyanidin 3-O-sophoroside	L<>R
RHEA:35423	an anthocyanidin 3-O-beta-D-glucoside + UDP-alpha-D-glucose = an anthocyanidin 3,5-di-O-beta-D-glucoside + 2 H(+) + UDP	CHEBI:16307	CHEBI:57503	an anthocyanidin 3-O-beta-D-glucoside	an anthocyanidin 3,5-di-O-beta-D-glucoside	L<>R
RHEA:35435	cyanidin 3-O-beta-D-galactoside + UDP-alpha-D-xylose = cyanidin 3-O-[beta-D-xylosyl-(1->2)-beta-D-galactoside] + H(+) + UDP	CHEBI:77935	CHEBI:71516	cyanidin 3-O-beta-D-galactoside	cyanidin 3-O-[beta-D-xylosyl-(1->2)-beta-D-galactoside]	L<>R
RHEA:35439	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol + L-serine = archaetidylserine + CMP + H(+)	CHEBI:58838	CHEBI:71517	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol	archaetidylserine	L<>R
RHEA:35443	an anthocyanidin 3-O-beta-D-glucoside + UDP-alpha-D-xylose = an anthocyanidin 3-O-beta-D-sambubioside + 2 H(+) + UDP	CHEBI:16307	CHEBI:77945	an anthocyanidin 3-O-beta-D-glucoside	an anthocyanidin 3-O-beta-D-sambubioside	L<>R
RHEA:35447	(1'S)-averantin + NADP(+) = H(+) + NADPH + norsolorinic acid	CHEBI:77899	CHEBI:71533	(1'S)-averantin	norsolorinic acid	L<>R
RHEA:35463	5alpha-cholest-7-en-3beta-ol + NAD(+) = 5alpha-cholest-7-en-3-one + H(+) + NADH	CHEBI:17168	CHEBI:71550	5alpha-cholest-7-en-3beta-ol	5alpha-cholest-7-en-3-one	L<>R
RHEA:35467	(6S)-5,6,7,8-tetrahydrofolate + S,S-dimethyl-beta-propiothetin = (6S)-5-methyl-5,6,7,8-tetrahydrofolate + 3-(methylsulfanyl)propanoate + H(+)	CHEBI:16457	CHEBI:49016	S,S-dimethyl-beta-propiothetin	3-(methylsulfanyl)propanoate	L<>R
RHEA:35475	(1'S,5'S)-5'-hydroxyaverantin + NAD(+) = (S)-5'-oxoaverantin + H(+) + NADH	CHEBI:77900	CHEBI:77933	(1'S,5'S)-5'-hydroxyaverantin	(S)-5'-oxoaverantin	L<>R
RHEA:35479	(1'S,5'R)-5'-hydroxyaverantin + NAD(+) = (S)-5'-oxoaverantin + 2 H(+) + NADH	CHEBI:71536	CHEBI:77933	(1'S,5'R)-5'-hydroxyaverantin	(S)-5'-oxoaverantin	L<>R
RHEA:35491	(6E)-8-oxogeranial + H(+) + NADH = (+)-cis-trans-nepetalactol + NAD(+)	CHEBI:64239	CHEBI:26	(6E)-8-oxogeranial	(+)-cis-trans-nepetalactol	L<>R
RHEA:35495	H2O + N-(4-aminobenzoyl)-L-glutamate = 4-aminobenzoate + L-glutamate	CHEBI:60903	CHEBI:17836	N-(4-aminobenzoyl)-L-glutamate	4-aminobenzoate	L<>R
RHEA:35515	4'''-demalonylsalvianin + malonyl-CoA = CoA + salvianin	CHEBI:58638	CHEBI:71606	4'''-demalonylsalvianin	salvianin	L<>R
RHEA:35523	H(+) + N-ethylmaleimide + NADPH = N-ethylsuccinimide + NADP(+)	CHEBI:44485	CHEBI:44348	N-ethylmaleimide	N-ethylsuccinimide	L<>R
RHEA:35527	H(+) + N-ethylmaleimide + NADH = N-ethylsuccinimide + NAD(+)	CHEBI:44485	CHEBI:44348	N-ethylmaleimide	N-ethylsuccinimide	L<>R
RHEA:35543	3-phosphooxypyruvate + H2O = 3-hydroxypyruvate + phosphate	CHEBI:18110	CHEBI:17180	3-phosphooxypyruvate	3-hydroxypyruvate	L<>R
RHEA:35551	D-sorbitol(out) + phosphoenolpyruvate(in) = D-sorbitol 6-phosphate(in) + pyruvate(in)	CHEBI:17924	CHEBI:60084	D-sorbitol	D-sorbitol 6-phosphate	L<>R
RHEA:35559	H(+) + menaquinone-7 + NADH = menaquinol-7 + NAD(+)	CHEBI:44245	CHEBI:64834	menaquinone-7	menaquinol-7	L<>R
RHEA:35579	1-O-(trans-sinapoyl)-beta-D-glucose + cyanidin 3-O-[6-O-(4-O-beta-D-glucosyl-p-coumaroyl)-2-O-(beta-D-xylosyl)-beta-D-glucosyl]-5-O-(6-O-malonyl-beta-D-glucoside) = cyanidin 3-O-[6-O-(4-O-beta-D-glucosyl-p-coumaroyl)-2-O-(2-O-sinapoyl-beta-D-xylosyl)-beta-D-glucosyl]-5-O-(6-O-malonyl-beta-D-glucoside) + D-glucose	CHEBI:72650,CHEBI:16546	CHEBI:72649	cyanidin 3-O-[6-O-(4-O-beta-D-glucosyl-p-coumaroyl)-2-O-(beta-D-xylosyl)-beta-D-glucosyl]-5-O-(6-O-malonyl-beta-D-glucoside),1-O-(trans-sinapoyl)-beta-D-glucose	cyanidin 3-O-[6-O-(4-O-beta-D-glucosyl-p-coumaroyl)-2-O-(2-O-sinapoyl-beta-D-xylosyl)-beta-D-glucosyl]-5-O-(6-O-malonyl-beta-D-glucoside)	L<>R
RHEA:35599	NADP(+) + propane-1,3-diol = 3-hydroxypropanal + H(+) + NADPH	CHEBI:16109	CHEBI:17871	propane-1,3-diol	3-hydroxypropanal	L<>R
RHEA:35607	acetoin + NADP(+) = diacetyl + H(+) + NADPH	CHEBI:15688	CHEBI:16583	acetoin	diacetyl	L<>R
RHEA:35619	L-idarate = D-glucarate	CHEBI:21332	CHEBI:30612	L-idarate	D-glucarate	L<>R
RHEA:35623	D-glutamate + D-glutamine = D-gamma-glutamyl-D-glutamate + NH4(+)	CHEBI:58000	CHEBI:71681	D-glutamine	D-gamma-glutamyl-D-glutamate	L<>R
RHEA:35627	delphinidin 3,5-bis-O-beta-D-glucoside + UDP-alpha-D-glucose = delphinidin 3,3',5-tri-O-beta-D-glucoside + H(+) + UDP	CHEBI:77838	CHEBI:77844	delphinidin 3,5-bis-O-beta-D-glucoside	delphinidin 3,3',5-tri-O-beta-D-glucoside	L<>R
RHEA:35631	cyanidin + UDP-alpha-D-galactose = cyanidin 3-O-beta-D-galactoside + H(+) + UDP	CHEBI:71682	CHEBI:77935	cyanidin	cyanidin 3-O-beta-D-galactoside	L<>R
RHEA:35635	an anthocyanidin 3-O-[2-O-(4-coumaroyl)-alpha-L-rhamnosyl-(1->6)-beta-D-glucoside] + UDP-alpha-D-glucose = an anthocyanidin 3-O-[2-O-(4-coumaroyl)-alpha-L-rhamnosyl-(1->6)-beta-D-glucoside] 5-O-beta-D-glucoside + H(+) + UDP	CHEBI:71519	CHEBI:77901	an anthocyanidin 3-O-[2-O-(4-coumaroyl)-alpha-L-rhamnosyl-(1->6)-beta-D-glucoside]	an anthocyanidin 3-O-[2-O-(4-coumaroyl)-alpha-L-rhamnosyl-(1->6)-beta-D-glucoside] 5-O-beta-D-glucoside	L<>R
RHEA:35659	an N-acyl-(4R)-4-hydroxysphinganine-1-phosphoinositol + GDP-alpha-D-mannose = GDP + H(+) + mannosylinositol phosphorylphytoceramide	CHEBI:64940	CHEBI:72582	an N-acyl-(4R)-4-hydroxysphinganine-1-phosphoinositol	mannosylinositol phosphorylphytoceramide	L<>R
